sequence	start_position_windows	nb_GC	nb_ACGT	nb_MRWSYK	nb_N	GCrate	Nrate	MRWSYKrate
Sc0000075	1230000	3228	0	9999	1	0.322832283228323	0.0001	0
Sc0000075	1240000	3205	0	9641	359	0.332434394772327	0.0359	0
Sc0000075	1250000	3283	0	9999	1	0.328332833283328	0.0001	0
Sc0000075	1260000	3278	0	10000	0	0.3278	0	0
Sc0000075	1270000	3674	0	9497	503	0.386859008107824	0.0503	0
Sc0000075	1280000	3731	0	10000	0	0.3731	0	0
Sc0000075	1290000	3067	0	9999	1	0.306730673067307	0.0001	0
Sc0000075	1300000	3426	0	10000	0	0.3426	0	0
Sc0000075	1310000	3290	0	10000	0	0.329	0	0
Sc0000075	1320000	3587	0	10000	0	0.3587	0	0
Sc0000075	1330000	3208	0	8510	1490	0.376968272620447	0.149	0
Sc0000075	1340000	4702	0	10000	0	0.4702	0	0
Sc0000075	1350000	3708	0	10000	0	0.3708	0	0
Sc0000075	1360000	4172	0	10000	0	0.4172	0	0
Sc0000075	1370000	3298	0	10000	0	0.3298	0	0
Sc0000075	1380000	3991	0	10000	0	0.3991	0	0
Sc0000075	1390000	3786	0	10000	0	0.3786	0	0
Sc0000075	1400000	2242	0	5756	4244	0.38950660180681	0.4244	0
Sc0000075	1410000	3497	0	10000	0	0.3497	0	0
Sc0000075	1420000	3543	0	10000	0	0.3543	0	0
Sc0000075	1430000	3185	0	10000	0	0.3185	0	0
Sc0000075	1440000	3692	0	10000	0	0.3692	0	0
Sc0000075	1450000	3291	0	9918	82	0.331820931639443	0.0082	0
Sc0000075	1460000	2942	0	7967	2033	0.369273252165181	0.2033	0
Sc0000075	1470000	3717	0	10000	0	0.3717	0	0
Sc0000075	1480000	3599	0	10000	0	0.3599	0	0
Sc0000075	1490000	3573	0	9912	88	0.36047215496368	0.0088	0
Sc0000075	1500000	3098	0	8925	1075	0.347114845938375	0.1075	0
Sc0000075	1510000	2617	0	7625	2375	0.343213114754098	0.2375	0
Sc0000075	1520000	2757	0	9643	357	0.285906875453697	0.0357	0
Sc0000075	1530000	2933	0	9697	303	0.302464679797876	0.0303	0
Sc0000075	1540000	3446	0	10000	0	0.3446	0	0
Sc0000075	1550000	3738	0	10000	0	0.3738	0	0
Sc0000075	1560000	3717	0	10000	0	0.3717	0	0
Sc0000075	1570000	3989	0	10000	0	0.3989	0	0
Sc0000075	1580000	3394	0	10000	0	0.3394	0	0
Sc0000075	1590000	3193	0	9999	1	0.319331933193319	0.0001	0
Sc0000075	1600000	3314	0	10000	0	0.3314	0	0
Sc0000075	1610000	3453	0	10000	0	0.3453	0	0
Sc0000075	1620000	3738	0	9926	74	0.376586741889986	0.0074	0
Sc0000075	1630000	2967	0	10000	0	0.2967	0	0
Sc0000075	1640000	3286	0	9685	315	0.339287558079504	0.0315	0
Sc0000075	1650000	3123	0	10000	0	0.3123	0	0
Sc0000075	1660000	2928	0	9999	1	0.292829282928293	0.0001	0
Sc0000075	1670000	3168	0	10000	0	0.3168	0	0
Sc0000075	1680000	3100	0	9999	1	0.31003100310031	0.0001	0
Sc0000075	1690000	3389	0	10000	0	0.3389	0	0
Sc0000075	1700000	4702	0	10000	0	0.4702	0	0
Sc0000075	1710000	3948	0	10000	0	0.3948	0	0
Sc0000075	1720000	3075	0	9999	1	0.307530753075308	0.0001	0
Sc0000075	1730000	3220	0	9999	1	0.322032203220322	0.0001	0
Sc0000075	1740000	3012	0	9999	1	0.301230123012301	0.0001	0
Sc0000075	1750000	3108	0	9115	885	0.340976412506857	0.0885	0
Sc0000075	1760000	3493	0	10000	0	0.3493	0	0
Sc0000075	1770000	3322	0	10000	0	0.3322	0	0
Sc0000075	1780000	3700	0	10000	0	0.37	0	0
Sc0000075	1790000	4363	0	10000	0	0.4363	0	0
Sc0000075	1800000	3296	0	10000	0	0.3296	0	0
Sc0000075	1810000	3063	0	10000	0	0.3063	0	0
Sc0000075	1820000	3878	0	10000	0	0.3878	0	0
Sc0000075	1830000	3354	0	10000	0	0.3354	0	0
Sc0000075	1840000	3171	0	10000	0	0.3171	0	0
Sc0000075	1850000	3657	0	10000	0	0.3657	0	0
Sc0000075	1860000	3935	0	10000	0	0.3935	0	0
Sc0000075	1870000	3334	0	10000	0	0.3334	0	0
Sc0000075	1880000	3078	0	10000	0	0.3078	0	0
Sc0000075	1890000	2895	0	9306	694	0.311089619600258	0.0694	0
Sc0000075	1900000	3003	0	10000	0	0.3003	0	0
Sc0000075	1910000	3682	0	10000	0	0.3682	0	0
Sc0000075	1920000	3371	0	10000	0	0.3371	0	0
Sc0000075	1930000	2881	0	10000	0	0.2881	0	0
Sc0000075	1940000	3984	0	10000	0	0.3984	0	0
Sc0000075	1950000	3800	0	10000	0	0.38	0	0
Sc0000075	1960000	3189	0	9626	374	0.331290255557864	0.0374	0
Sc0000075	1970000	3444	0	9747	253	0.353339489073561	0.0253	0
Sc0000075	1980000	3522	0	9371	629	0.375840358552983	0.0629	0
Sc0000075	1990000	3208	0	10000	0	0.3208	0	0
Sc0000075	2000000	3589	0	10000	0	0.3589	0	0
Sc0000075	2010000	2785	0	9680	320	0.287706611570248	0.032	0
Sc0000075	2020000	3284	0	10000	0	0.3284	0	0
Sc0000075	2030000	3049	0	10000	0	0.3049	0	0
Sc0000075	2040000	3889	0	10000	0	0.3889	0	0
Sc0000076	0	3918	0	10000	0	0.3918	0	0
Sc0000076	10000	3106	0	9275	725	0.334878706199461	0.0725	0
Sc0000076	20000	3475	0	9999	1	0.347534753475348	0.0001	0
Sc0000076	30000	3492	0	10000	0	0.3492	0	0
Sc0000076	40000	3731	0	10000	0	0.3731	0	0
Sc0000076	50000	3027	0	9999	1	0.302730273027303	0.0001	0
Sc0000076	60000	3322	0	10000	0	0.3322	0	0
Sc0000076	70000	4900	0	10000	0	0.49	0	0
Sc0000076	80000	2842	0	9587	413	0.296443100031292	0.0413	0
Sc0000076	90000	3217	0	9999	1	0.321732173217322	0.0001	0
Sc0000076	100000	3371	0	10000	0	0.3371	0	0
Sc0000076	110000	3357	0	10000	0	0.3357	0	0
Sc0000076	120000	2863	0	9999	1	0.286328632863286	0.0001	0
Sc0000076	130000	2991	0	9303	697	0.321509190583683	0.0697	0
Sc0000076	140000	3532	0	10000	0	0.3532	0	0
Sc0000076	150000	3501	0	9748	252	0.359150594993845	0.0252	0
Sc0000076	160000	3898	0	10000	0	0.3898	0	0
Sc0000076	170000	3656	0	10000	0	0.3656	0	0
Sc0000076	180000	3247	0	9999	1	0.324732473247325	0.0001	0
Sc0000076	190000	2802	0	9705	295	0.2887171561051	0.0295	0
Sc0000076	200000	3177	0	8744	1256	0.363334858188472	0.1256	0
Sc0000076	210000	3799	0	9343	657	0.40661457775875	0.0657	0
Sc0000076	220000	3974	0	9771	229	0.406713744754887	0.0229	0
Sc0000076	230000	3721	0	10000	0	0.3721	0	0
Sc0000076	240000	3525	0	10000	0	0.3525	0	0
Sc0000076	250000	3903	0	10000	0	0.3903	0	0
Sc0000076	260000	3074	0	9057	943	0.339405984321519	0.0943	0
Sc0000076	270000	3268	0	9660	340	0.338302277432712	0.034	0
Sc0000076	280000	3645	0	10000	0	0.3645	0	0
Sc0000076	290000	4087	0	9999	1	0.408740874087409	0.0001	0
Sc0000076	300000	3522	0	10000	0	0.3522	0	0
Sc0000076	310000	3559	0	10000	0	0.3559	0	0
Sc0000076	320000	3374	0	10000	0	0.3374	0	0
Sc0000076	330000	3273	0	9986	14	0.32775886240737	0.0014	0
Sc0000076	340000	3177	0	9070	930	0.350275633958104	0.093	0
Sc0000076	350000	3860	0	10000	0	0.386	0	0
Sc0000076	360000	2824	0	7541	2459	0.37448614242143	0.2459	0
Sc0000076	370000	3092	0	8904	1096	0.347259658580413	0.1096	0
Sc0000076	380000	3837	0	9999	1	0.383738373837384	0.0001	0
Sc0000076	390000	3468	0	10000	0	0.3468	0	0
Sc0000076	400000	2827	0	9063	937	0.311927617786605	0.0937	0
Sc0000076	410000	3457	0	10000	0	0.3457	0	0
Sc0000076	420000	3081	0	10000	0	0.3081	0	0
Sc0000076	430000	3845	0	10000	0	0.3845	0	0
Sc0000076	440000	3276	0	10000	0	0.3276	0	0
Sc0000076	450000	3442	0	9806	194	0.351009585967775	0.0194	0
Sc0000076	460000	3295	0	10000	0	0.3295	0	0
Sc0000076	470000	2956	0	9252	748	0.319498486813662	0.0748	0
Sc0000076	480000	3116	0	9999	1	0.311631163116312	0.0001	0
Sc0000076	490000	3916	0	10000	0	0.3916	0	0
Sc0000076	500000	4657	0	9999	1	0.465746574657466	0.0001	0
Sc0000076	510000	4291	0	10000	0	0.4291	0	0
Sc0000076	520000	3520	0	10000	0	0.352	0	0
Sc0000076	530000	2761	0	10000	0	0.2761	0	0
Sc0000076	540000	2401	0	7487	2513	0.32068919460398	0.2513	0
Sc0000076	550000	3118	0	10000	0	0.3118	0	0
Sc0000076	560000	4269	0	10000	0	0.4269	0	0
Sc0000076	570000	3497	0	10000	0	0.3497	0	0
Sc0000076	580000	3449	0	8610	1390	0.400580720092915	0.139	0
Sc0000076	590000	4372	0	10000	0	0.4372	0	0
Sc0000076	600000	3447	0	10000	0	0.3447	0	0
Sc0000076	610000	3147	0	9170	830	0.343184296619411	0.083	0
Sc0000076	620000	4056	0	10000	0	0.4056	0	0
Sc0000076	630000	3049	0	10000	0	0.3049	0	0
Sc0000076	640000	3906	0	9725	275	0.401645244215938	0.0275	0
Sc0000076	650000	3904	0	10000	0	0.3904	0	0
Sc0000076	660000	4063	0	10000	0	0.4063	0	0
Sc0000076	670000	4622	0	10000	0	0.4622	0	0
Sc0000076	680000	3642	0	10000	0	0.3642	0	0
Sc0000076	690000	3808	0	10000	0	0.3808	0	0
Sc0000076	700000	3946	0	10000	0	0.3946	0	0
Sc0000076	710000	4349	0	10000	0	0.4349	0	0
Sc0000076	720000	3411	0	9333	667	0.365477338476374	0.0667	0
Sc0000076	730000	3549	0	10000	0	0.3549	0	0
Sc0000076	740000	3695	0	9999	1	0.36953695369537	0.0001	0
Sc0000076	750000	3873	0	10000	0	0.3873	0	0
Sc0000076	760000	3158	0	9999	1	0.315831583158316	0.0001	0
Sc0000076	770000	3300	0	10000	0	0.33	0	0
Sc0000076	780000	3507	0	10000	0	0.3507	0	0
Sc0000076	790000	3418	0	10000	0	0.3418	0	0
Sc0000076	800000	3445	0	9254	746	0.372271450183704	0.0746	0
Sc0000076	810000	2532	0	8331	1669	0.303925099027728	0.1669	0
Sc0000076	820000	4028	0	10000	0	0.4028	0	0
Sc0000076	830000	3241	0	9903	97	0.327274563263658	0.0097	0
Sc0000076	840000	3402	0	9771	229	0.348173165489714	0.0229	0
Sc0000076	850000	3579	0	10000	0	0.3579	0	0
Sc0000076	860000	3783	0	10000	0	0.3783	0	0
Sc0000076	870000	3797	0	9999	1	0.37973797379738	0.0001	0
Sc0000076	880000	3463	0	10000	0	0.3463	0	0
Sc0000076	890000	3715	0	10000	0	0.3715	0	0
Sc0000076	900000	3620	0	10000	0	0.362	0	0
Sc0000076	910000	3712	0	10000	0	0.3712	0	0
Sc0000076	920000	3505	0	10000	0	0.3505	0	0
Sc0000076	930000	3576	0	10000	0	0.3576	0	0
Sc0000076	940000	3251	0	10000	0	0.3251	0	0
Sc0000076	950000	3796	0	10000	0	0.3796	0	0
Sc0000076	960000	3940	0	10000	0	0.394	0	0
Sc0000076	970000	3269	0	10000	0	0.3269	0	0
Sc0000076	980000	4088	0	10000	0	0.4088	0	0
Sc0000076	990000	4416	0	10000	0	0.4416	0	0
Sc0000076	1000000	3830	0	10000	0	0.383	0	0
Sc0000076	1010000	3271	0	8928	1072	0.366375448028674	0.1072	0
Sc0000076	1020000	3517	0	9999	1	0.351735173517352	0.0001	0
Sc0000076	1030000	2875	0	9872	128	0.291227714748784	0.0128	0
Sc0000076	1040000	2696	0	5725	4275	0.470917030567686	0.4275	0
Sc0000076	1050000	4080	0	10000	0	0.408	0	0
Sc0000076	1060000	4380	0	10000	0	0.438	0	0
Sc0000076	1070000	4164	0	10000	0	0.4164	0	0
Sc0000076	1080000	3591	0	9999	1	0.359135913591359	0.0001	0
Sc0000076	1090000	3435	0	10000	0	0.3435	0	0
Sc0000076	1100000	3602	0	10000	0	0.3602	0	0
Sc0000076	1110000	3080	0	9947	53	0.309641097818438	0.0053	0
Sc0000076	1120000	3159	0	9999	1	0.315931593159316	0.0001	0
Sc0000076	1130000	3195	0	9999	1	0.31953195319532	0.0001	0
Sc0000076	1140000	1964	0	5796	4204	0.338854382332643	0.4204	0
Sc0000076	1150000	3857	0	10000	0	0.3857	0	0
Sc0000076	1160000	4099	0	10000	0	0.4099	0	0
Sc0000076	1170000	3939	0	10000	0	0.3939	0	0
Sc0000076	1180000	3841	0	10000	0	0.3841	0	0
Sc0000076	1190000	3936	0	10000	0	0.3936	0	0
Sc0000076	1200000	3678	0	9999	1	0.367836783678368	0.0001	0
Sc0000076	1210000	3634	0	10000	0	0.3634	0	0
Sc0000076	1220000	3857	0	10000	0	0.3857	0	0
Sc0000076	1230000	2813	0	7851	2149	0.358298305948287	0.2149	0
Sc0000076	1240000	3264	0	10000	0	0.3264	0	0
Sc0000076	1250000	3001	0	8433	1567	0.355863868137081	0.1567	0
Sc0000076	1260000	3381	0	10000	0	0.3381	0	0
Sc0000076	1270000	3797	0	10000	0	0.3797	0	0
Sc0000076	1280000	3492	0	9999	1	0.349234923492349	0.0001	0
Sc0000076	1290000	3817	0	10000	0	0.3817	0	0
Sc0000076	1300000	3563	0	10000	0	0.3563	0	0
Sc0000076	1310000	3374	0	10000	0	0.3374	0	0
Sc0000076	1320000	3292	0	10000	0	0.3292	0	0
Sc0000076	1330000	3481	0	10000	0	0.3481	0	0
Sc0000076	1340000	3848	0	10000	0	0.3848	0	0
Sc0000076	1350000	3432	0	10000	0	0.3432	0	0
Sc0000076	1360000	3344	0	10000	0	0.3344	0	0
Sc0000076	1370000	3440	0	10000	0	0.344	0	0
Sc0000076	1380000	3238	0	10000	0	0.3238	0	0
Sc0000076	1390000	3257	0	10000	0	0.3257	0	0
Sc0000076	1400000	3323	0	10000	0	0.3323	0	0
Sc0000076	1410000	3842	0	10000	0	0.3842	0	0
Sc0000076	1420000	3683	0	9999	1	0.368336833683368	0.0001	0
Sc0000076	1430000	3520	0	10000	0	0.352	0	0
Sc0000076	1440000	3715	0	10000	0	0.3715	0	0
Sc0000076	1450000	3675	0	10000	0	0.3675	0	0
Sc0000076	1460000	3719	0	10000	0	0.3719	0	0
Sc0000076	1470000	3719	0	10000	0	0.3719	0	0
Sc0000076	1480000	3380	0	9999	1	0.338033803380338	0.0001	0
Sc0000076	1490000	3636	0	9999	1	0.363636363636364	0.0001	0
Sc0000076	1500000	4619	0	9999	1	0.461946194619462	0.0001	0
Sc0000076	1510000	3777	0	10000	0	0.3777	0	0
Sc0000076	1520000	3652	0	9573	427	0.381489606184059	0.0427	0
Sc0000076	1530000	3541	0	10000	0	0.3541	0	0
Sc0000076	1540000	3537	0	10000	0	0.3537	0	0
Sc0000076	1550000	4847	0	10000	0	0.4847	0	0
Sc0000076	1560000	2233	0	5701	4299	0.391685669180845	0.4299	0
Sc0000076	1570000	4279	0	10000	0	0.4279	0	0
Sc0000076	1580000	2690	0	7420	2580	0.362533692722372	0.258	0
Sc0000076	1590000	3758	0	10000	0	0.3758	0	0
Sc0000076	1600000	4110	0	10000	0	0.411	0	0
Sc0000076	1610000	3336	0	10000	0	0.3336	0	0
Sc0000076	1620000	3665	0	10000	0	0.3665	0	0
Sc0000076	1630000	3190	0	10000	0	0.319	0	0
Sc0000076	1640000	3520	0	9307	693	0.378209949500376	0.0693	0
Sc0000076	1650000	4013	0	10000	0	0.4013	0	0
Sc0000076	1660000	3634	0	10000	0	0.3634	0	0
Sc0000076	1670000	3651	0	10000	0	0.3651	0	0
Sc0000076	1680000	4290	0	10000	0	0.429	0	0
Sc0000076	1690000	4441	0	9942	58	0.446690806678737	0.0058	0
Sc0000076	1700000	4297	0	10000	0	0.4297	0	0
Sc0000076	1710000	2990	0	8820	1180	0.339002267573696	0.118	0
Sc0000076	1720000	3121	0	8397	1603	0.37168036203406	0.1603	0
Sc0000076	1730000	3053	0	10000	0	0.3053	0	0
Sc0000076	1740000	4551	0	10000	0	0.4551	0	0
Sc0000076	1750000	3734	0	10000	0	0.3734	0	0
Sc0000076	1760000	3457	0	10000	0	0.3457	0	0
Sc0000076	1770000	4094	0	10000	0	0.4094	0	0
Sc0000076	1780000	2923	0	10000	0	0.2923	0	0
Sc0000076	1790000	3043	0	9999	1	0.304330433043304	0.0001	0
Sc0000076	1800000	3317	0	10000	0	0.3317	0	0
Sc0000076	1810000	2995	0	8643	1357	0.34652319796367	0.1357	0
Sc0000076	1820000	2386	0	7795	2205	0.306093649775497	0.2205	0
Sc0000076	1830000	3401	0	9483	517	0.358641780027417	0.0517	0
Sc0000076	1840000	NA	NA	NA	6121	NA	0.6121	NA
Sc0000076	1850000	3175	0	9432	568	0.336620016963528	0.0568	0
Sc0000076	1860000	3582	0	10000	0	0.3582	0	0
Sc0000076	1870000	3860	0	9808	192	0.393556280587276	0.0192	0
Sc0000076	1880000	3739	0	9934	66	0.376384135292933	0.0066	0
Sc0000076	1890000	3598	0	10000	0	0.3598	0	0
Sc0000076	1900000	3458	0	10000	0	0.3458	0	0
Sc0000076	1910000	3592	0	10000	0	0.3592	0	0
Sc0000076	1920000	4374	0	10000	0	0.4374	0	0
Sc0000076	1930000	3741	0	10000	0	0.3741	0	0
Sc0000076	1940000	3207	0	8729	1271	0.367396036201169	0.1271	0
Sc0000076	1950000	3489	0	10000	0	0.3489	0	0
Sc0000076	1960000	3917	0	10000	0	0.3917	0	0
Sc0000076	1970000	3474	0	10000	0	0.3474	0	0
Sc0000076	1980000	3822	0	10000	0	0.3822	0	0
Sc0000076	1990000	4137	0	10000	0	0.4137	0	0
Sc0000076	2000000	3918	0	10000	0	0.3918	0	0
Sc0000076	2010000	3682	0	10000	0	0.3682	0	0
Sc0000076	2020000	3385	0	9999	1	0.338533853385339	0.0001	0
Sc0000076	2030000	3374	0	10000	0	0.3374	0	0
Sc0000077	0	3341	0	9998	2	0.334166833366673	0.0002	0
Sc0000077	10000	3651	0	10000	0	0.3651	0	0
Sc0000077	20000	3258	0	9999	1	0.325832583258326	0.0001	0
Sc0000077	30000	3687	0	10000	0	0.3687	0	0
Sc0000077	40000	3460	0	9695	305	0.356884992264054	0.0305	0
Sc0000077	50000	3603	0	9378	622	0.384197056941779	0.0622	0
Sc0000077	60000	3831	0	10000	0	0.3831	0	0
Sc0000077	70000	3873	0	10000	0	0.3873	0	0
Sc0000077	80000	3726	0	10000	0	0.3726	0	0
Sc0000077	90000	3350	0	10000	0	0.335	0	0
Sc0000077	100000	3452	0	9997	3	0.345303591077323	0.0003	0
Sc0000077	110000	3627	0	10000	0	0.3627	0	0
Sc0000077	120000	3801	0	10000	0	0.3801	0	0
Sc0000077	130000	3857	0	9999	1	0.385738573857386	0.0001	0
Sc0000077	140000	3222	0	10000	0	0.3222	0	0
Sc0000077	150000	3141	0	10000	0	0.3141	0	0
Sc0000077	160000	3264	0	10000	0	0.3264	0	0
Sc0000077	170000	3192	0	9616	384	0.331946755407654	0.0384	0
Sc0000077	180000	3323	0	10000	0	0.3323	0	0
Sc0000077	190000	3811	0	10000	0	0.3811	0	0
Sc0000077	200000	3660	0	8321	1679	0.439850979449585	0.1679	0
Sc0000077	210000	2408	0	7056	2944	0.341269841269841	0.2944	0
Sc0000077	220000	3276	0	10000	0	0.3276	0	0
Sc0000077	230000	3417	0	10000	0	0.3417	0	0
Sc0000077	240000	3731	0	10000	0	0.3731	0	0
Sc0000077	250000	3417	0	10000	0	0.3417	0	0
Sc0000077	260000	3462	0	9999	1	0.346234623462346	0.0001	0
Sc0000077	270000	3240	0	10000	0	0.324	0	0
Sc0000077	280000	3656	0	10000	0	0.3656	0	0
Sc0000077	290000	3489	0	10000	0	0.3489	0	0
Sc0000077	300000	3809	0	10000	0	0.3809	0	0
Sc0000077	310000	3619	0	9267	733	0.390525520664724	0.0733	0
Sc0000077	320000	3850	0	9981	19	0.385732892495742	0.0019	0
Sc0000077	330000	3462	0	10000	0	0.3462	0	0
Sc0000077	340000	3400	0	9745	255	0.348896870189841	0.0255	0
Sc0000077	350000	3255	0	10000	0	0.3255	0	0
Sc0000077	360000	4073	0	10000	0	0.4073	0	0
Sc0000077	370000	3659	0	10000	0	0.3659	0	0
Sc0000077	380000	3430	0	10000	0	0.343	0	0
Sc0000077	390000	3132	0	10000	0	0.3132	0	0
Sc0000077	400000	2935	0	8823	1177	0.332653292530885	0.1177	0
Sc0000077	410000	3275	0	10000	0	0.3275	0	0
Sc0000077	420000	3924	0	10000	0	0.3924	0	0
Sc0000077	430000	3303	0	10000	0	0.3303	0	0
Sc0000077	440000	3110	0	10000	0	0.311	0	0
Sc0000077	450000	3442	0	10000	0	0.3442	0	0
Sc0000077	460000	3894	0	10000	0	0.3894	0	0
Sc0000077	470000	3299	0	10000	0	0.3299	0	0
Sc0000077	480000	3305	0	9999	1	0.330533053305331	0.0001	0
Sc0000077	490000	2589	0	9999	1	0.258925892589259	0.0001	0
Sc0000077	500000	3277	0	9999	1	0.327732773277328	0.0001	0
Sc0000077	510000	3204	0	10000	0	0.3204	0	0
Sc0000077	520000	3076	0	10000	0	0.3076	0	0
Sc0000077	530000	3262	0	10000	0	0.3262	0	0
Sc0000077	540000	3222	0	10000	0	0.3222	0	0
Sc0000077	550000	3215	0	10000	0	0.3215	0	0
Sc0000077	560000	3539	0	10000	0	0.3539	0	0
Sc0000077	570000	3727	0	9908	92	0.376160678239806	0.0092	0
Sc0000077	580000	3155	0	9606	394	0.328440557984593	0.0394	0
Sc0000077	590000	3417	0	10000	0	0.3417	0	0
Sc0000077	600000	3380	0	10000	0	0.338	0	0
Sc0000077	610000	3272	0	10000	0	0.3272	0	0
Sc0000077	620000	3396	0	10000	0	0.3396	0	0
Sc0000077	630000	2931	0	10000	0	0.2931	0	0
Sc0000077	640000	3278	0	10000	0	0.3278	0	0
Sc0000077	650000	4219	0	10000	0	0.4219	0	0
Sc0000077	660000	4420	0	10000	0	0.442	0	0
Sc0000077	670000	3298	0	10000	0	0.3298	0	0
Sc0000077	680000	3406	0	10000	0	0.3406	0	0
Sc0000077	690000	3658	0	9999	1	0.365836583658366	0.0001	0
Sc0000077	700000	3679	0	10000	0	0.3679	0	0
Sc0000077	710000	3209	0	10000	0	0.3209	0	0
Sc0000077	720000	3797	0	10000	0	0.3797	0	0
Sc0000077	730000	4314	0	9732	268	0.44327990135635	0.0268	0
Sc0000077	740000	3473	0	10000	0	0.3473	0	0
Sc0000077	750000	3723	0	10000	0	0.3723	0	0
Sc0000077	760000	3087	0	10000	0	0.3087	0	0
Sc0000077	770000	3177	0	10000	0	0.3177	0	0
Sc0000077	780000	3256	0	10000	0	0.3256	0	0
Sc0000077	790000	3176	0	10000	0	0.3176	0	0
Sc0000077	800000	2807	0	10000	0	0.2807	0	0
Sc0000077	810000	3552	0	10000	0	0.3552	0	0
Sc0000077	820000	3605	0	9999	1	0.360536053605361	0.0001	0
Sc0000077	830000	2958	0	10000	0	0.2958	0	0
Sc0000077	840000	3030	0	9998	2	0.303060612122424	0.0002	0
Sc0000077	850000	3001	0	10000	0	0.3001	0	0
Sc0000077	860000	3692	0	9999	1	0.369236923692369	0.0001	0
Sc0000077	870000	4271	0	10000	0	0.4271	0	0
Sc0000077	880000	3702	0	10000	0	0.3702	0	0
Sc0000077	890000	2783	0	10000	0	0.2783	0	0
Sc0000077	900000	3482	0	10000	0	0.3482	0	0
Sc0000077	910000	3148	0	10000	0	0.3148	0	0
Sc0000077	920000	2919	0	9999	1	0.291929192919292	0.0001	0
Sc0000077	930000	3266	0	10000	0	0.3266	0	0
Sc0000077	940000	3116	0	9999	1	0.311631163116312	0.0001	0
Sc0000077	950000	3430	0	10000	0	0.343	0	0
Sc0000077	960000	3233	0	10000	0	0.3233	0	0
Sc0000077	970000	3340	0	10000	0	0.334	0	0
Sc0000077	980000	3148	0	10000	0	0.3148	0	0
Sc0000077	990000	3398	0	10000	0	0.3398	0	0
Sc0000077	1000000	3730	0	10000	0	0.373	0	0
Sc0000077	1010000	3391	0	10000	0	0.3391	0	0
Sc0000077	1020000	3354	0	10000	0	0.3354	0	0
Sc0000077	1030000	3612	0	10000	0	0.3612	0	0
Sc0000077	1040000	2988	0	10000	0	0.2988	0	0
Sc0000077	1050000	3467	0	10000	0	0.3467	0	0
Sc0000077	1060000	NA	NA	NA	6656	NA	0.6656	NA
Sc0000077	1070000	2849	0	8819	1181	0.323052500283479	0.1181	0
Sc0000077	1080000	3606	0	10000	0	0.3606	0	0
Sc0000077	1090000	3001	0	10000	0	0.3001	0	0
Sc0000077	1100000	3506	0	10000	0	0.3506	0	0
Sc0000077	1110000	3361	0	10000	0	0.3361	0	0
Sc0000077	1120000	3593	0	10000	0	0.3593	0	0
Sc0000077	1130000	3329	0	9999	1	0.332933293329333	0.0001	0
Sc0000077	1140000	2678	0	9329	671	0.28706185014471	0.0671	0
Sc0000077	1150000	3388	0	10000	0	0.3388	0	0
Sc0000077	1160000	3783	0	10000	0	0.3783	0	0
Sc0000077	1170000	4105	0	10000	0	0.4105	0	0
Sc0000077	1180000	4658	0	10000	0	0.4658	0	0
Sc0000077	1190000	3503	0	10000	0	0.3503	0	0
Sc0000077	1200000	2898	0	9188	812	0.315411406181976	0.0812	0
Sc0000077	1210000	3071	0	9999	1	0.307130713071307	0.0001	0
Sc0000077	1220000	3186	0	9998	2	0.318663732746549	0.0002	0
Sc0000077	1230000	2907	0	9871	129	0.294499037584844	0.0129	0
Sc0000077	1240000	3257	0	9554	446	0.340904333263555	0.0446	0
Sc0000077	1250000	3289	0	10000	0	0.3289	0	0
Sc0000077	1260000	4459	0	10000	0	0.4459	0	0
Sc0000077	1270000	3726	0	10000	0	0.3726	0	0
Sc0000077	1280000	4349	0	10000	0	0.4349	0	0
Sc0000077	1290000	3320	0	10000	0	0.332	0	0
Sc0000077	1300000	3357	0	9999	1	0.335733573357336	0.0001	0
Sc0000077	1310000	3656	0	10000	0	0.3656	0	0
Sc0000077	1320000	3732	0	10000	0	0.3732	0	0
Sc0000077	1330000	3479	0	10000	0	0.3479	0	0
Sc0000077	1340000	3519	0	10000	0	0.3519	0	0
Sc0000077	1350000	3213	0	10000	0	0.3213	0	0
Sc0000077	1360000	2885	0	9396	604	0.307045551298425	0.0604	0
Sc0000077	1370000	2958	0	8146	1854	0.363123005155905	0.1854	0
Sc0000077	1380000	3348	0	10000	0	0.3348	0	0
Sc0000077	1390000	3254	0	8943	1057	0.363860002236386	0.1057	0
Sc0000077	1400000	3474	0	9414	586	0.369024856596558	0.0586	0
Sc0000077	1410000	4237	0	10000	0	0.4237	0	0
Sc0000077	1420000	3351	0	10000	0	0.3351	0	0
Sc0000077	1430000	3233	0	10000	0	0.3233	0	0
Sc0000077	1440000	3252	0	9746	254	0.333675353991381	0.0254	0
Sc0000077	1450000	3450	0	10000	0	0.345	0	0
Sc0000077	1460000	3284	0	10000	0	0.3284	0	0
Sc0000077	1470000	3045	0	8985	1015	0.33889816360601	0.1015	0
Sc0000077	1480000	2987	0	10000	0	0.2987	0	0
Sc0000077	1490000	3674	0	10000	0	0.3674	0	0
Sc0000077	1500000	3333	0	10000	0	0.3333	0	0
Sc0000077	1510000	3067	0	10000	0	0.3067	0	0
Sc0000077	1520000	3937	0	10000	0	0.3937	0	0
Sc0000077	1530000	3168	0	10000	0	0.3168	0	0
Sc0000077	1540000	3192	0	10000	0	0.3192	0	0
Sc0000077	1550000	3290	0	10000	0	0.329	0	0
Sc0000077	1560000	4348	0	10000	0	0.4348	0	0
